"src;dst;time"
"12613;383;282161"
"334110;419;282161"
"415742;37532;282161"
"52032;1343;282161"
"444871;2567;282161"
"9673;1343;282161"
"115626;112250;282162"
"221073;2179;282162"
"92239;88;282162"
"355138;76165;282162"
"87457;689;282162"
"80973;88;282162"
"40266;57279;282163"
"116164;159353;282163"
"21795;20663;282163"
"13220;50733;282163"
"278811;116809;282163"
"19913;53285;282163"
"130319;14577;282164"
"107933;2696;282164"
"336235;50733;282164"
"207782;88;282165"
"209784;7533;282165"
"134457;689;282165"
"19261;14454;282165"
"444871;27738;282165"
"372756;26186;282166"
"52199;28962;282166"
"321582;88;282166"
"109634;68308;282166"
"188262;971;282166"
"13129;3571;282166"
"387749;14572;282166"
"50566;8135;282166"
"156264;26186;282166"
"136220;88;282166"
"303554;35843;282167"
"46824;529;282167"
"388038;55466;282167"
"357212;88;282167"
"13548;195548;282167"
"243344;65301;282167"
"274664;349;282167"
"1276;1988;282167"
"372897;1988;282168"
"209585;4535;282168"
"442570;30035;282168"
"328655;8135;282169"
"131652;69032;282169"
"257945;857;282169"
"379565;1503;282169"
"149568;14454;282169"
"66130;4368;282170"
"103441;5716;282170"
"90442;3998;282170"
"57105;110903;282170"
"174425;67901;282170"
"20922;13813;282170"
"258682;1276;282171"
"226872;677;282171"
"404805;55471;282171"
"18486;10901;282171"
"156264;26186;282171"
"218466;677;282172"
"137746;3998;282172"
"236406;88;282172"
"118274;21280;282172"
"146067;186333;282172"
"7750;88;282172"
"135154;677;282172"
"68166;66854;282172"
"288730;68206;282172"
"196807;408;282172"
"145254;1503;282173"
"292770;89805;282173"
"211228;4200;282173"
"248114;88;282173"
"382034;3571;282174"
"229616;88;282174"
"45574;97079;282175"
"352317;14075;282175"
"176243;88;282175"
"251496;857;282175"
"169977;88;282175"
"238716;7533;282176"
"347342;37502;282176"
"33536;10179;282176"
"125766;3571;282176"
"107987;14454;282176"
"48039;1503;282176"
"50279;88;282176"
"42168;62354;282176"
"89534;2696;282176"
"292450;2179;282176"
"143139;1988;282176"
"118793;21979;282176"
"63360;9226;282177"
"142009;79772;282177"
"196094;689;282177"
"108605;857;282177"
"35184;15039;282177"
"93834;53845;282177"
"96067;394034;282178"
"197852;88;282178"
"324263;16783;282178"
"444733;96755;282178"
"60259;88;282178"
"62421;2696;282178"
"78010;88;282178"
"386347;11714;282178"
"444871;14454;282178"
"11587;10179;282178"
"410547;11714;282179"
"375429;48190;282179"
"405373;677;282179"
"158955;1988;282179"
"239591;301;282179"
"43379;23330;282179"
"181461;6912;282179"
"143544;773;282180"
"183528;88473;282180"
"43121;4509;282180"
"196276;3998;282180"
"92352;11714;282180"
"170665;553;282180"
"169977;1276;282180"
"18063;35843;282181"
"191171;4200;282181"
"254182;2696;282181"
"455920;88;282181"
"414339;677;282181"
"224748;1503;282181"
"108134;88;282181"
"288849;57543;282181"
"264923;857;282182"
"194718;187844;282182"
"134524;1343;282182"
"319;307;282182"
"105063;113099;282183"
"410632;346482;282183"
"300860;1276;282183"
"189099;857;282183"
"356678;187844;282183"
"153277;206;282183"
"393927;677;282183"
"186139;679;282183"
"303578;14615;282183"
"194300;16715;282184"
"218783;57105;282184"
"300860;1276;282184"
"162857;62448;282184"
"292770;1276;282184"
"63894;21280;282184"
"210487;16527;282184"
"167476;20506;282184"
"66040;689;282184"
"59110;677;282184"
"139592;40895;282184"
"200583;1503;282184"
"239237;677;282185"
"342163;42182;282185"
"190368;1542;282185"
"194477;246395;282185"
"130794;2166;282185"
"57598;3571;282185"
"124378;31650;282185"
"303578;37502;282185"
"53449;10901;282185"
"20922;88;282185"
"205329;42182;282186"
"78994;88;282186"
"404798;37502;282186"
"176758;74036;282186"
"329332;14075;282186"
"85337;94362;282186"
"332725;88;282186"
"148809;88;282186"
"147252;88;282186"
"264218;206;282186"
"101783;677;282186"
"97311;8135;282187"
"380366;88;282187"
"55974;2696;282187"
"32838;1343;282187"
"51638;1343;282187"
"62195;37532;282187"
"290245;13416;282188"
"317364;203287;282188"
"236597;7533;282188"
"203745;8135;282188"
"270794;14454;282188"
"15528;21280;282188"
"56271;55965;282188"
"57637;752;282188"
"248224;88;282188"
"239237;88;282189"
"361803;19150;282189"
"53992;72339;282189"
"5669;9968;282189"
"7750;14454;282189"
"108134;77;282189"
"250373;53477;282189"
"214670;7533;282189"
"38535;57543;282189"
"50663;857;282189"
"385615;48190;282190"
"15034;2312;282190"
"60615;26186;282190"
"62421;857;282190"
"364837;19913;282190"
"132281;1360;282190"
"95598;13416;282190"
"10535;891;282191"
"437134;53817;282191"
"444665;96755;282191"
"271149;88;282191"
"176038;349;282191"
"14420;88;282191"
"196045;42182;282192"
"356428;88;282192"
"119425;27738;282192"
"260162;7533;282192"
"281041;301;282192"
"429998;65301;282192"
"149568;980;282192"
"170105;27738;282193"
"234882;1276;282193"
"198636;3419;282193"
"117663;7533;282193"
"25374;88;282193"
"125047;129069;282193"
"326409;54039;282193"
"74375;53942;282193"
"418688;519;282193"
"13143;88;282193"
"437106;69210;282194"
"413622;1343;282194"
"441641;1988;282194"
"118436;7533;282194"
"85589;88;282194"
"12077;6078;282194"
"404323;26152;282195"
"10474;94958;282195"
"220458;2696;282195"
"158955;42172;282195"
"25508;14454;282195"
"144886;32045;282195"
"352529;689;282195"
"156264;125087;282195"
"286870;857;282195"
"46153;57279;282196"
"427494;14454;282196"
"35839;32352;282196"
"327478;24007;282196"
"423929;88;282196"
"190419;14454;282196"
"299993;88;282196"
"255487;50733;282196"
"33295;26186;282197"
"320401;32972;282197"
"166878;52469;282197"
"351008;19913;282197"
"24055;24040;282197"
"261960;68285;282197"
"121822;53285;282197"
"156264;20919;282197"
"44667;13416;282197"
"329111;1988;282197"
"147252;16527;282197"
"140190;23813;282198"
"25837;2567;282198"
"410778;30799;282198"
"77018;66469;282198"
"61902;37532;282198"
"255281;857;282198"
"6239;857;282198"
"204679;1343;282198"
"336235;30324;282198"
"143497;14454;282199"
"113036;72514;282199"
"63894;21280;282199"
"3027;349;282199"
"244901;5516;282199"
"125071;28671;282199"
"444687;88;282200"
"103441;2662;282200"
"411301;88;282200"
"146085;140629;282200"
"45574;857;282200"
"91830;88;282200"
"322306;203287;282201"
"155033;408;282201"
"2883;88;282201"
"201938;88;282201"
"236550;89784;282201"
"152848;14682;282202"
"234975;19159;282202"
"163620;13416;282202"
"235939;35843;282202"
"293238;293239;282202"
"183675;36558;282202"
"34395;1343;282202"
"180739;96963;282202"
"303946;114701;282203"
"112332;27738;282203"
"57521;33274;282203"
"366184;88;282203"
"69284;54205;282203"
"403533;54039;282204"
"317183;33480;282204"
"113036;2696;282204"
"194320;2696;282204"
"76806;18173;282204"
"125028;17863;282205"
"313440;38260;282205"
"175491;49600;282205"
"163620;105087;282205"
"384426;1373;282205"
"258335;689;282205"
"409980;93806;282205"
"131394;17672;282205"
"4249;11036;282205"
"36729;32204;282205"
"240366;677;282205"
"62195;37532;282205"
"395345;88419;282206"
"353616;19913;282206"
"116583;57175;282206"
"22729;28304;282206"
"441641;1988;282206"
"332017;1503;282206"
"410979;1988;282206"
"326895;3592;282206"
"2280;349;282206"
"345629;19913;282207"
"23565;8135;282207"
"116832;88;282207"
"282426;677;282207"
"183675;36558;282207"
"34227;52469;282207"
"409021;349;282207"
"74375;26158;282207"
"97812;14454;282207"
"287046;26153;282208"
"99182;39497;282208"
"300860;1276;282208"
"168394;4893;282208"
"359488;19913;282208"
"51886;88613;282208"
"22745;74315;282208"
"230465;13795;282208"
"217388;52936;282208"
"21234;88;282208"
"221491;110903;282208"
"65245;47824;282209"
"171855;42172;282209"
"14663;16335;282209"
"404798;37502;282209"
"215460;151491;282209"
"352650;52469;282209"
"99854;16489;282209"
"85482;4344;282209"
"18589;110903;282209"
"237444;335;282210"
"94461;88;282210"
"74228;110903;282210"
"219612;88;282210"
"195073;53331;282210"
"359709;23019;282210"
"40266;14674;282211"
"302797;13813;282211"
"278772;14075;282211"
"96755;50733;282211"
"173711;88;282211"
"16480;99851;282211"
"171600;13813;282211"
"20156;131031;282211"
"130171;1988;282211"
"45694;45697;282211"
"149568;8135;282211"
"181538;69032;282211"
"229238;88;282211"
"205974;62231;282212"
"140190;3998;282212"
"82276;14682;282212"
"190813;159353;282212"
"121327;689;282213"
"80998;689;282213"
"68304;13813;282213"
"102683;21686;282214"
"266077;3571;282214"
"311934;8942;282214"
"234975;19159;282214"
"252755;88;282214"
"45255;857;282214"
"65008;47824;282214"
"441641;1988;282214"
"386347;62125;282214"
"455508;88;282214"
"22746;76380;282214"
"248157;8942;282214"
"99130;7592;282215"
"31944;88;282215"
"278772;14075;282215"
"369424;60021;282215"
"14809;4368;282216"
"49571;689;282216"
"96993;32045;282216"
"109449;4449;282216"
"65547;26186;282216"
"111734;1503;282217"
"23370;88;282217"
"329111;677;282217"
"23687;12252;282217"
"376426;40214;282218"
"105143;88;282218"
"339616;4893;282218"
"97171;301;282218"
"303578;88;282218"
"54996;88;282218"
"34236;205974;282218"
"323089;88;282219"
"130629;223995;282219"
"71507;7533;282219"
"94258;677;282219"
"169723;11714;282219"
"113036;88;282219"
"99338;107671;282219"
"201531;14454;282219"
"19785;349;282219"
"201394;116304;282219"
"158955;26153;282220"
"14082;14075;282220"
"80865;677;282220"
"120009;88;282220"
"420886;88;282221"
"146073;88;282221"
"9813;702;282221"
"58853;1343;282221"
"141303;2179;282221"
"349838;32972;282222"
"46789;7791;282222"
"436037;8942;282222"
"34315;1343;282222"
"329835;159353;282223"
"204470;4196;282223"
"423533;48190;282223"
"160594;1503;282223"
"348125;197984;282223"
"80945;69032;282223"
"218991;88;282223"
"75083;3998;282223"
"96067;14625;282224"
"179468;157551;282224"
"94362;349;282224"
"379354;20142;282224"
"355642;35843;282224"
"248157;52469;282224"
"134971;11714;282225"
"441641;1988;282225"
"345814;14615;282225"
"313313;139991;282225"
"402295;19913;282225"
"2280;349;282225"
"131323;1276;282225"
"157344;122460;282225"
"433133;8942;282226"
"230987;1834;282226"
"17287;88;282226"
"186047;1988;282226"
"152894;218496;282226"
"236253;689;282226"
"32534;39885;282227"
"250495;1343;282227"
"159178;99405;282227"
"290714;148805;282227"
"133735;8021;282228"
"436166;19913;282228"
"292960;205;282228"
"70706;313055;282228"
"92688;42172;282228"
"107269;11620;282228"
"36902;8942;282228"
"369173;857;282228"
"321429;12928;282228"
"143139;88;282228"
"38936;69032;282228"
"369424;88;282228"
"62195;14604;282228"
"4538;35843;282229"
"102377;101034;282229"
"226595;88;282229"
"95702;7164;282229"
"152169;88;282229"
"191924;7791;282229"
"251066;8135;282229"
"14803;3571;282229"
"296520;206;282230"
"158315;86;282230"
"15803;8135;282230"
"177678;88;282230"
"221491;21280;282230"
"226066;3726;282231"
"38844;677;282231"
"59332;349;282231"
"273521;88;282231"
"99174;3726;282231"
"185812;30069;282231"
"87272;17166;282232"
"402386;54039;282232"
"107711;857;282232"
"246744;12933;282232"
"237109;8942;282232"
"326250;12510;282232"
"9863;88;282232"
"257309;14572;282232"
"36729;88;282232"
"286703;3726;282233"
"147345;34141;282233"
"440694;1988;282233"
"207883;891;282233"
"154856;27738;282234"
"16700;88;282234"
"455322;857;282234"
"302542;57543;282234"
"60022;7486;282234"
"389251;8942;282234"
"323089;88;282235"
"12058;10901;282235"
"57791;1503;282235"
"139216;408;282235"
"214926;3374;282235"
"321894;33301;282235"
"144165;28174;282235"
"156597;57122;282235"
"253013;1834;282235"
"441048;1988;282235"
"12939;10179;282236"
"247174;3419;282236"
"160594;88;282236"
"358020;19913;282236"
"22435;7214;282236"
"444973;46754;282236"
"253955;97185;282236"
"317990;13416;282236"
"139316;14588;282236"
"15448;1834;282236"
"327456;689;282236"
"221491;1276;282236"
"358538;349;282237"
"100571;17209;282237"
"302542;88;282237"
"268649;206;282237"
"331970;253142;282237"
"99720;857;282237"
"6982;20385;282237"
"22486;47506;282237"
"367697;857;282238"
"188155;37532;282238"
"441515;95905;282238"
"254665;43720;282238"
"145553;30035;282238"
"226872;677;282238"
"33986;1343;282238"
"309781;14577;282238"
"75665;34041;282239"
"417215;113099;282239"
"230309;14454;282239"
"20253;28304;282239"
"108225;23866;282239"
"29120;8135;282239"
"402783;13813;282239"
"103097;61877;282240"
"17824;4492;282240"
"131273;14571;282240"
"109634;68308;282240"
"17353;8135;282240"
"261871;857;282240"
"20919;4893;282240"
"304984;2567;282240"
"71242;68317;282240"
"300860;1276;282241"
"84922;13416;282241"
"228637;23866;282241"
"229024;88;282241"
"309356;14577;282241"
"362844;677;282241"
"15670;8135;282241"
"63894;1276;282241"
"331970;253142;282241"
"110810;52476;282241"
"50963;3571;282242"
"81405;1276;282242"
"385268;385267;282242"
"12929;88;282242"
"258719;88;282242"
"406984;54039;282242"
"300649;519;282242"
"292770;1276;282242"
"225963;689;282242"
"248157;52469;282242"
"184448;88;282243"
"171734;88;282243"
"392361;8135;282243"
"338284;2634;282243"
"340990;7533;282244"
"224644;36055;282244"
"186104;383;282244"
"64399;1343;282244"
"340743;88;282244"
"154900;3629;282244"
"185966;7533;282244"
"148706;1834;282244"
"344449;4893;282245"
"90752;4561;282245"
"215531;88;282245"
"303201;14588;282245"
"450876;47794;282245"
"366184;88;282245"
"381843;13416;282245"
"306602;7533;282245"
"393290;88;282245"
"71242;68317;282245"
"93559;88;282246"
"439006;57782;282246"
"434177;1503;282246"
"214611;13416;282246"
"254665;107231;282246"
"391981;5280;282246"
"80871;24040;282246"
"105047;1503;282246"
"343688;88;282246"
"119978;54773;282247"
"372857;88;282247"
"41655;99006;282247"
"213483;141464;282247"
"373631;37532;282248"
"138341;232018;282248"
"92369;14571;282248"
"112108;1503;282248"
"197241;78319;282248"
"332063;21280;282248"
"369424;14615;282248"
"28136;33181;282249"
"377749;117567;282249"
"126180;14454;282249"
"184448;88;282249"
"310746;7533;282249"
"20726;3201;282249"
"432460;60021;282249"
"176682;689;282250"
"411061;88;282250"
"32223;88;282250"
"52204;6940;282250"
"154909;2166;282250"
"405136;19913;282250"
"32820;349;282250"
"318772;7533;282250"
"146267;68285;282251"
"449503;689;282251"
"300860;1276;282251"
"215460;215425;282251"
"302352;134837;282251"
"292770;8942;282251"
"247514;88;282251"
"37487;37483;282251"
"56271;20919;282251"
"304089;7533;282252"
"331970;253142;282252"
"195073;103451;282252"
"319379;7533;282253"
"199179;689;282253"
"338384;196210;282253"
"47403;50733;282253"
"412076;16783;282253"
"143013;53845;282253"
"270392;89951;282253"
"126393;280007;282253"
"12008;48654;282253"
"221491;3998;282253"
"77515;2402;282254"
"140190;88;282254"
"126994;1503;282254"
"88679;14454;282254"
"1195;1162;282254"
"370328;68285;282254"
"201793;431;282255"
"300649;14454;282255"
"243344;59893;282255"
"152544;1343;282255"
"2387;61287;282255"
"35935;13416;282255"
"28253;16801;282255"
"227023;194667;282256"
"431008;7533;282256"
"444973;46754;282256"
"45262;6940;282256"
"232009;14075;282257"
"220230;3419;282257"
"166106;13813;282257"
"188217;2567;282257"
"134269;16711;282257"
"277264;7533;282257"
"26314;1276;282257"
"5137;4509;282258"
"234975;7533;282258"
"229024;14454;282258"
"108723;13416;282258"
"338284;8942;282258"
"58933;19913;282259"
"200734;1988;282259"
"431644;335;282259"
"95702;7101;282259"
"74228;7533;282259"
"221300;32387;282259"
"331970;253142;282259"
"130904;88;282259"
"116323;88;282259"
"111976;14454;282260"
"167376;88;282260"
"195488;679;282260"
"73663;19913;282260"
"80647;80648;282260"
"58202;88;282260"
"218083;88;282261"
"424684;38226;282261"
"123444;857;282261"
"12356;88;282261"
"404345;31650;282261"
"201394;198012;282261"
"340263;19913;282261"
"114631;16527;282262"
"127216;48190;282262"
"88223;689;282262"
"244247;8942;282262"
"170475;2662;282262"
"313947;357737;282262"
"144483;99839;282263"
"116669;80242;282263"
"36638;3571;282263"
"23648;23318;282263"
"85850;42182;282263"
"18256;799;282264"
"186674;88;282264"
"212151;113099;282264"
"110195;183097;282264"
"453512;19913;282264"
"78220;349;282264"
"185636;185635;282265"
"108272;88;282265"
"337644;97185;282265"
"375412;8942;282265"
"205718;24898;282265"
"349449;88;282265"
"95881;29081;282266"
"50963;35843;282266"
"19604;110903;282266"
"408912;48190;282266"
"94886;212671;282266"
